Asset Name,Asset Type,Unity Path,Source Folder,Is Enemy Related,Is Animation Related,Clip Count,Clip Names,Has Avatar,Rig / Avatar Notes,Likely Usage,Notes
"SM_Env_Tree_Large_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Env_Tree_Large_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Tree_Large_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Env_Tree_Large_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Tree_Pine_Cluster_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Env_Tree_Pine_Cluster_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Tree_Pine_Cluster_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Env_Tree_Pine_Cluster_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Tree_Pine_Cluster_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Env_Tree_Pine_Cluster_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Tree_Pine_Tall_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Env_Tree_Pine_Tall_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Tree_Pine_Tall_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Env_Tree_Pine_Tall_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Tree_Pine_Tall_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Env_Tree_Pine_Tall_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Tunnel_Entrance_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Env_Tunnel_Entrance_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Cloud_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Cloud_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Cloud_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Cloud_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Cloud_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Cloud_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_CloudRing_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_CloudRing_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Grass_Patch_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Grass_Patch_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Grass_Patch_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Grass_Patch_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Grass_Patch_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Grass_Patch_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Ground_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Ground_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Ground_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Ground_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Ground_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Ground_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Ground_04","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Ground_04.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Ground_Flat_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Ground_Flat_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Ground_Hill_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Ground_Hill_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Ground_Hill_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Ground_Hill_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Ground_Hill_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Ground_Hill_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Mountains_Grass_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Mountains_Grass_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Mountains_Grass_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Mountains_Grass_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Mountains_Soft_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Mountains_Soft_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_SkyDome","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_SkyDome.fbx","PolygonApocalypse","No","Yes",0,"","Yes","ImportAnimation=True; AnimationType=Generic; AvatarSetup=CreateFromThisModel; HasAvatar=True","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Small_Rocks_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Small_Rocks_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Small_Rocks_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Small_Rocks_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Small_Rocks_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Small_Rocks_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Small_Rocks_04","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Small_Rocks_04.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Small_Rocks_05","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Small_Rocks_05.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Tree_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Tree_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Tree_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Tree_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Tree_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Tree_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Tree_04","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_Tree_04.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_TreeDead_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_TreeDead_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Death","No imported/embedded animation clips detected"
"SM_Generic_TreeStump_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Generic_TreeStump_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Gerneric_Grass_Patch_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Gerneric_Grass_Patch_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Gerneric_Grass_Patch_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Gerneric_Grass_Patch_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Gerneric_Grass_Patch_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Gerneric_Grass_Patch_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Air_Horn_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Air_Horn_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Alcohol_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Alcohol_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Alcohol_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Alcohol_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Alcohol_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Alcohol_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Alcohol_04","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Alcohol_04.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Alcohol_05","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Alcohol_05.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Alcohol_06","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Alcohol_06.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Alcohol_07","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Alcohol_07.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Alcohol_08","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Alcohol_08.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Alcohol_Broken_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Alcohol_Broken_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Alcohol_Broken_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Alcohol_Broken_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Alcohol_Broken_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Alcohol_Broken_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Ammo_12G_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Ammo_12G_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Ammo_12G_Open_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Ammo_12G_Open_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Ammo_45_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Ammo_45_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Ammo_45_Open_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Ammo_45_Open_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Ammo_556_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Ammo_556_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Ammo_556_Open_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Ammo_556_Open_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Ammo_762_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Ammo_762_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Ammo_762_Open_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Ammo_762_Open_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Item_Ammo_9mm_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Item_Ammo_9mm_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
